timestamp,pid,mb,availableMb
2026-08-09T13:09:37,45328,2394,2820
2026-08-09T13:09:37,47072,2686,2820
2026-08-09T13:09:37,47540,141,2820
2026-08-09T13:09:37,48136,142,2820
2026-08-09T13:10:07,24324,141,2950
2026-08-09T13:10:07,25616,2434,2950
2026-08-09T13:10:07,26504,2418,2950
2026-08-09T13:10:07,37692,143,2950
2026-08-09T13:10:07,39536,141,2950
2026-08-09T13:10:07,42336,2512,2950
2026-08-09T13:10:07,42344,2476,2950
2026-08-09T13:10:07,44364,143,2950
2026-08-09T13:10:07,45328,2382,2950
2026-08-09T13:10:07,47072,2686,2950
2026-08-09T13:10:07,47540,141,2950
2026-08-09T13:10:07,48136,142,2950
2026-08-09T13:10:37,24324,142,2753
2026-08-09T13:10:37,25616,2420,2753
2026-08-09T13:10:37,26504,2417,2753
2026-08-09T13:10:37,37692,143,2753
2026-08-09T13:10:37,39536,141,2753
2026-08-09T13:10:37,42336,2481,2753
2026-08-09T13:10:37,42344,2483,2753
2026-08-09T13:10:37,44364,143,2753
2026-08-09T13:10:37,45328,2387,2753
2026-08-09T13:10:37,47072,2690,2753
2026-08-09T13:10:37,47540,141,2753
2026-08-09T13:10:37,48136,142,2753
2026-08-09T13:11:07,24324,142,2959
2026-08-09T13:11:07,25616,2424,2959
2026-08-09T13:11:07,26504,2415,2959
2026-08-09T13:11:07,37692,143,2959
2026-08-09T13:11:07,39536,141,2959
2026-08-09T13:11:07,42336,2482,2959
2026-08-09T13:11:07,42344,2477,2959
2026-08-09T13:11:07,44364,143,2959
2026-08-09T13:11:07,45328,2392,2959
2026-08-09T13:11:07,47072,2700,2959
2026-08-09T13:11:07,47540,141,2959
2026-08-09T13:11:07,48136,142,2959
2026-08-09T13:11:38,24324,141,2766
2026-08-09T13:11:38,25616,2430,2766
2026-08-09T13:11:38,26504,2414,2766
2026-08-09T13:11:38,37692,143,2766
2026-08-09T13:11:38,39536,141,2766
2026-08-09T13:11:38,42336,2481,2766
2026-08-09T13:11:38,42344,2485,2766
2026-08-09T13:11:38,44364,143,2766
2026-08-09T13:11:38,45328,2381,2766
2026-08-09T13:11:38,47072,2696,2766
2026-08-09T13:11:38,47540,141,2766
2026-08-09T13:11:38,48136,142,2766
2026-08-09T13:12:08,24324,141,2944
2026-08-09T13:12:08,25616,2415,2944
2026-08-09T13:12:08,26504,2413,2944
2026-08-09T13:12:08,37692,143,2944
2026-08-09T13:12:08,39536,141,2944
2026-08-09T13:12:08,42336,2481,2944
2026-08-09T13:12:08,42344,2477,2944
2026-08-09T13:12:08,44364,143,2944
2026-08-09T13:12:08,45328,2384,2944
2026-08-09T13:12:08,47072,2702,2944
2026-08-09T13:12:08,47540,141,2944
2026-08-09T13:12:08,48136,142,2944
2026-08-09T13:12:38,24324,141,2617
2026-08-09T13:12:38,25616,2421,2617
2026-08-09T13:12:38,26504,2412,2617
2026-08-09T13:12:38,37692,143,2617
2026-08-09T13:12:38,39536,141,2617
2026-08-09T13:12:38,42336,2478,2617
2026-08-09T13:12:38,42344,2487,2617
2026-08-09T13:12:38,44364,143,2617
2026-08-09T13:12:38,45328,2392,2617
2026-08-09T13:12:38,47072,2695,2617
2026-08-09T13:12:38,47540,141,2617
2026-08-09T13:12:38,48136,142,2617
2026-08-09T13:13:08,24324,142,2707
2026-08-09T13:13:08,25616,2413,2707
2026-08-09T13:13:08,26504,2424,2707
2026-08-09T13:13:08,37692,143,2707
2026-08-09T13:13:08,39536,141,2707
2026-08-09T13:13:08,42336,2478,2707
2026-08-09T13:13:08,42344,2487,2707
2026-08-09T13:13:08,44364,143,2707
2026-08-09T13:13:08,45328,2381,2707
2026-08-09T13:13:08,47072,2692,2707
2026-08-09T13:13:08,47540,141,2707
2026-08-09T13:13:08,48136,142,2707
2026-08-09T13:13:38,24324,142,2763
2026-08-09T13:13:38,25616,2419,2763
2026-08-09T13:13:38,26504,2423,2763
2026-08-09T13:13:38,37692,143,2763
2026-08-09T13:13:38,39536,141,2763
2026-08-09T13:13:38,42336,2478,2763
2026-08-09T13:13:38,42344,2496,2763
2026-08-09T13:13:38,44364,143,2763
2026-08-09T13:13:38,45328,2385,2763
2026-08-09T13:13:38,47072,2692,2763
2026-08-09T13:13:38,47540,141,2763
2026-08-09T13:13:38,48136,142,2763
