timestamp,pid,mb,availableMb
2026-08-09T11:36:50,48136,140,1941
2026-08-09T11:37:20,25616,2303,1920
2026-08-09T11:37:20,26504,2269,1920
2026-08-09T11:37:20,37208,2436,1920
2026-08-09T11:37:20,39536,139,1920
2026-08-09T11:37:20,42336,2315,1920
2026-08-09T11:37:20,42344,2332,1920
2026-08-09T11:37:20,44364,141,1920
2026-08-09T11:37:20,45328,2240,1920
2026-08-09T11:37:20,45924,2446,1920
2026-08-09T11:37:20,47072,2512,1920
2026-08-09T11:37:20,47540,138,1920
2026-08-09T11:37:20,48136,140,1920
2026-08-09T11:37:50,25616,2302,1920
2026-08-09T11:37:50,26504,2269,1920
2026-08-09T11:37:50,37208,2433,1920
2026-08-09T11:37:50,39536,139,1920
2026-08-09T11:37:50,42336,2314,1920
2026-08-09T11:37:50,42344,2331,1920
2026-08-09T11:37:50,44364,141,1920
2026-08-09T11:37:50,45328,2241,1920
2026-08-09T11:37:50,45924,2442,1920
2026-08-09T11:37:50,47072,2518,1920
2026-08-09T11:37:50,47540,139,1920
2026-08-09T11:37:50,48136,139,1920
2026-08-09T11:38:21,25616,2314,1813
2026-08-09T11:38:21,26504,2272,1813
2026-08-09T11:38:21,37208,2431,1813
2026-08-09T11:38:21,39536,139,1813
2026-08-09T11:38:21,42336,2314,1813
2026-08-09T11:38:21,42344,2330,1813
2026-08-09T11:38:21,44364,141,1813
2026-08-09T11:38:21,45328,2250,1813
2026-08-09T11:38:21,45924,2441,1813
2026-08-09T11:38:21,47072,2517,1813
2026-08-09T11:38:21,47540,140,1813
2026-08-09T11:38:21,48136,140,1813
2026-08-09T11:38:51,25616,2313,1851
2026-08-09T11:38:51,26504,2271,1851
2026-08-09T11:38:51,37208,2433,1851
2026-08-09T11:38:51,39536,139,1851
2026-08-09T11:38:51,42336,2311,1851
2026-08-09T11:38:51,42344,2317,1851
2026-08-09T11:38:51,44364,141,1851
2026-08-09T11:38:51,45328,2250,1851
2026-08-09T11:38:51,45924,2445,1851
2026-08-09T11:38:51,47072,2520,1851
2026-08-09T11:38:51,47540,139,1851
2026-08-09T11:38:51,48136,140,1851
